"uopid","name","wkt","typeCode","tafTap"
"DE0MEST","Eichstätt Stadt","POINT(11.179443 48.893559)","70","DE12758"
"DE0DFBE","Fährbrücke","POINT(12.61953 50.649751)","10","DE13128"
"DE0HSWG","Salzgitter-Bad WTB DB-Grenze","POINT(10.380976 52.052705)","120","DE21754"
"DE0LNHM","Nachterstedt-Hoym","POINT(11.333695 51.802754)","10","DE17380"
"DE0EPNG","Paderborn Nord DB-Grenze","POINT(8.755173 51.731485)","120","DE18241"
"DE0HSUD","Suderburg","POINT(10.432881 52.90497)","10","DE20122"
"DE0MROS","Rosenheim Hochschule","POINT(12.104447 47.866948)","70","DE19002"
"DEEOBRM","Oberhausen West Orm","POINT(6.832658 51.476753)","10","DE17951"
"DE0EWFK","Wesel-Feldmark","POINT(6.616282 51.676686)","70","DE21038"
"DE0EDSL","Duisburg Schlenk","POINT(6.7732 51.402494)","70","DE12590"
"DE0MLNW","Langenwang (Schwab)","POINT(10.276064 47.436496)","10","DE16075"
"DE0ESTG","Steinhagen (Westf)","POINT(8.420934 52.017411)","10","DE19959"
"DE0NLOR","Lohgarten-Roth","POINT(11.095885 49.243593)","70","DE16441"
"DE0FLOL","Lollar","POINT(8.705717 50.6518)","10","DE16460"
"DE0FBGG","Bingen-Gaulsheim","POINT(7.951016 49.967033)","70","DE11279"
"DE0HLMF","Lemförde","POINT(8.361843 52.460369)","10","DE16288"
"DE0DXHD","Rosenthal Staatsgrenze 2","POINT(14.901202 50.962366)","120","DE19006"
"DE0BKBO","Berlin Karl-Bonhoeffer-Nervenklinik","POINT(13.329321 52.578075)","70","DE10887"
"DE0FNDA","Niederahr","POINT(7.855146 50.48686)","120","DE17683"
"DE0HKSU","Klein Süstedt","POINT(10.494394 52.933827)","10","DE15574"
"DE0HHUL","Huntlosen","POINT(8.266432 52.990746)","10","DE15165"
"DE0DAMH","Amtshainersdorf","POINT(14.232379 50.966336)","70","DE10232"
"DE0LSBS","Schönebeck (Elbe) Süd","POINT(11.737896 52.007159)","70","DE19446"
"DEBSTAB","Berlin-Staaken Bstg","POINT(13.141204 52.537759)","70","DE11131"
"DE0EHDT","Hervest-Dorsten","POINT(6.974113 51.671617)","70","DE14846"
"DE0MISD","Ingolstadt Sandrach","POINT(11.475198 48.728119)","80","DE15230"
"DE0HBHE","Bergheim (Westf)","POINT(9.055362 51.830691)","10","DE10806"
"DE0EDST","Dortmund Stadthaus","POINT(7.468395 51.507752)","10","DE12356"
"DE0BJLB","Berlin Julius-Leber-Brücke            SB","POINT(13.361296 52.486703)","70","DE10884"
"DE0KARL","Bad Münstereifel-Arloff","POINT(6.787031 50.597808)","70","DE10276"
"DE0LBBZ","Bebitz","POINT(11.763644 51.724039)","70","DE10701"
"DE0HHSO","Hessisch Oldendorf","POINT(9.242078 52.167289)","10","DE14869"
"DE0FNOF","Nieder Ofleiden","POINT(8.968214 50.75159)","120","DE17679"
"DE0NHEI","Heigenbrücken","POINT(9.381455 50.022449)","70","DE14699"
"DE0HALF","Alfeld (Leine)","POINT(9.818165 51.981219)","10","DE10104"
"DE0HNHG","Hannover Nordhafen DB-Grenze","POINT(9.69218 52.410031)","120","DE14556"
"DE0LKTU","Kötzschau","POINT(12.123851 51.304557)","70","DE15852"
"DE0MWHN","Walleshausen","POINT(10.981098 48.150192)","10","DE20735"
"DE0AHES","Holm-Seppensen","POINT(9.869847 53.284551)","70","DE15046"
"DEKRY G","Rheydt Gbf","POINT(6.431366 51.15187)","10","DE18853"
"DEBAG W","Glasower Damm West","POINT(13.405095 52.349245)","80","DE13782"
"DE0FANG","Angersbach","POINT(9.447281 50.630856)","70","DE10241"
"DE0FKOT","Körle Ost","POINT(9.529649 51.18173)","10","DE15817"
"DE0FKRO","Kronberg (Taunus)","POINT(8.516276 50.180196)","10","DE15915"
"DE0FMCK","Mücke (Hessen)","POINT(9.029034 50.617089)","10","DE17157"
"DE0NFWS","Fürth Westvorstadt","POINT(10.971564 49.469122)","70","DE13519"
"DE0BPDH","Potsdam Hbf                       S-Bahn","POINT(13.067698 52.391734)","10","DE18485"
"DE0NFDB","Fürth-Dambach","POINT(10.970325 49.460386)","70","DE13521"
"DE0FKNZ","Kassel-Niederzwehren","POINT(9.475153 51.294079)","10","DE15434"
"DE0HLEI","Hannover-Leinhausen","POINT(9.676534 52.396931)","70","DE14564"
"DE0HESN","Essen (Oldb)","POINT(7.945457 52.723878)","10","DE13037"
"DE0KHAT","Hattert","POINT(7.774066 50.676406)","70","DE14623"
"DE0BODK","Frankfurt (Oder) Oderbrücke","POINT(14.555801 52.316684)","10","DE13304"
"DE0EMSN","Messinghausen","POINT(8.679833 51.393121)","10","DE17015"
"DE0FWCK","Weckesheim","POINT(8.844189 50.359515)","70","DE20827"
"DE0EDUL","Dülmen","POINT(7.291005 51.830445)","10","DE12505"
"DE0BZOG","Zossen DB-Grenze","POINT(13.440287 52.237053)","120","DE21519"
"DE0EHOP","Hoppecke","POINT(8.64025 51.378117)","70","DE15079"
"DE0AKRS","Krupunder","POINT(9.867353 53.616083)","70","DE15935"
"DE0FHWR","Nidderau (Regio)","POINT(8.880277 50.231076)","10","DE17672"
"DEEWANB","Wanne-Eickel Bro","POINT(7.174721 51.534119)","10","DE20767"
"DE0HBDG","Bad Driburg (Westf)","POINT(9.030762 51.730294)","70","DE10423"
"DE0DBPL","Dresden Bischofsplatz","POINT(13.746445 51.072201)","10","DE12448"
"DE0DCRE","Chemnitz-Reichenhain","POINT(12.935847 50.79505)","70","DE11952"
"DE0BHSL","Brieselang Hasselberg","POINT(13.002275 52.568947)","80","DE11700"
"DE0BWRA","Werbig oben","POINT(14.404783 52.571418)","10","DE20995"
"DE0EGHN","Gelsenkirchen-Horst Nord","POINT(7.014072 51.540129)","10","DE13627"
"DE0MRFD","Rohrenfeld","POINT(11.259028 48.721279)","10","DE18966"
"DE0DWBW","Werdau Bogendreieck Werdauer Spitze","POINT(12.376196 50.714258)","80","DE20999"
"DE0DMAR","Markersbach (Erzgeb)","POINT(12.860262 50.534556)","10","DE16804"
"DE0BBEL","Beelitz Heilstätten","POINT(12.925996 52.262428)","10","DE10729"
"DE0HRBG","Ronnenberg","POINT(9.652063 52.323625)","10","DE18988"
"DENNR B","Nürnberg Rbf Minervabrücke","POINT(11.064822 49.421152)","10","DE17860"
"DE0HKDF","Kirchdorf (Deister)","POINT(9.491924 52.289879)","70","DE15520"
"DE0DAMH","Amtshainersdorf","POINT(14.232379 50.966336)","70","DE10232"
"DE0AKRU","Kiel-Russee","POINT(10.070251 54.310066)","70","DE15504"
"DE0EDED","Dedinghausen","POINT(8.398046 51.67236)","70","DE12102"
"DE0HELS","Elsfleth","POINT(8.464041 53.234273)","10","DE12837"
"DE0FNHD","Niederhadamar","POINT(8.036843 50.432563)","70","DE17713"
"DE0MSDG","Schwindegg","POINT(12.249896 48.273204)","10","DE19623"
"DE0KIMI","Immigrath","POINT(6.962998 51.117225)","10","DE15215"
"DE0BCSF","Cottbus Cfw","POINT(14.279372 51.748845)","10","DE11994"
"DE0LBGR","Bernburg-Roschwitz","POINT(11.759242 51.781572)","70","DE21590"
"DE0BNES","Wilhelmshorst Nesselgrund","POINT(13.067293 52.345553)","80","DE21158"
"DE0HSCG","Schnega","POINT(10.890384 52.869045)","10","DE19419"
"DE0MMEI","Meitingen","POINT(10.848122 48.545929)","10","DE16941"
"DE0MNAR","Niederarnbach","POINT(11.331674 48.651211)","10","DE17686"
"DE0NFDF","Förtschendorf","POINT(11.349965 50.393486)","10","DE13258"
"DE0NNES","Nürnberg-Eibach                 (S-Bahn)","POINT(11.047916 49.410161)","70","DE17869"
"DE0MNES","Neusäß","POINT(10.83404 48.394553)","70","DE17604"
"DE0EDHA","Duisburg Hafen","POINT(6.793705 51.443729)","10","DE12578"
"DE0EDHL","Dahl","POINT(7.527858 51.30334)","70","DE12040"
"DE0BMEA","Berlin Mehrower Allee","POINT(13.553573 52.55758)","70","DE10893"
"DE0LKAN","Halle-Kanena","POINT(12.028823 51.454729)","80","DE14356"
"DE0KANR","Anrath","POINT(6.451252 51.285851)","70","DE10256"
"DE0BBGN","Birkengrund","POINT(13.275201 52.328106)","10","DE11285"
"DE0EWSM","Westheim (Westf)","POINT(8.910149 51.494511)","70","DE21066"
"DE0EWBH","Westbarthausen","POINT(8.232084 52.097145)","70","DE21044"
"DE0KHBR","Koblenz Horchheimer Brücke","POINT(7.596017 50.332786)","80","DE15652"
"DE0HNTH","Nörten-Hardenberg","POINT(9.933085 51.627986)","10","DE17827"
"DE0EDUI","Duisburg-Duissern","POINT(6.788122 51.439397)","80","DE12600"
"DETH  K","Heilbronn-Klingenberg","POINT(9.17729 49.123765)","10","DE14714"
"DE0MBIC","Bichl","POINT(11.408819 47.723851)","10","DE11214"
"DE0KBRS","Breitscheidt (Kr Altenkirchen Ww)","POINT(7.663426 50.747926)","10","DE11624"
"DE0MHLK","Hörlkofen","POINT(11.9424 48.242615)","10","DE15099"
"DE0MBHT","Bad Höhenstadt","POINT(13.323139 48.494758)","70","DE10454"
"DE0BGBA","Berlin Grünbergallee","POINT(13.542473 52.39952)","70","DE10865"
"DE0FOKL","Offenbach-Kaiserlei","POINT(8.738481 50.105138)","10","DE18079"
"DE0LBOE","Bösdorf (Sachs-Anh)","POINT(11.063848 52.422147)","70","DE11515"
"DE0MLAS","Landshut (Bay) Süd","POINT(12.140471 48.524305)","70","DE16022"
"DE0ALTH","Lübeck-Travemünde Hafen","POINT(10.866533 53.958876)","70","DE16579"
"DE0MSHU","Schwabhausen Nord","POINT(11.383916 48.311968)","120","DE19521"
"DE0FWUE","Wilhelmshütte (Lahn)","POINT(8.551003 50.868178)","70","DE21159"
"DE0HBBU","Bodenburg","POINT(10.003882 52.032824)","70","DE11421"
"DE0EWIL","Windelsbleiche","POINT(8.53417 51.955437)","70","DE21185"
"DE0EMHD","Marbeck-Heiden","POINT(6.90618 51.809161)","70","DE16783"
"DE0HRFD","Rechterfeld","POINT(8.391161 52.83899)","70","DE18692"
"DE0DRBZ","Radebeul-Zitzschewig","POINT(13.606815 51.114505)","70","DE18595"
"DE0LMUA","Mühlanger","POINT(12.747529 51.855902)","70","DE17165"
"DE0KING","Ingelbach","POINT(7.726237 50.688866)","10","DE15218"
"DE0KBRY","Breyell","POINT(6.241161 51.29456)","10","DE11698"
"DE0EDRU","Duisburg-Ruhrort","POINT(6.736057 51.457266)","70","DE12616"
"DE0BEIW","Eichwalde","POINT(13.615253 52.371238)","70","DE12760"
"DE0BBKB","Berlin-Blankenburg","POINT(13.445555 52.593202)","10","DE10984"
"DE0MESG","Esting","POINT(11.316659 48.21228)","70","DE13089"
"DE0EEWD","Essen-Werden","POINT(6.997888 51.386903)","10","DE13081"
"DE0MBRU","Brunnen","POINT(11.298693 48.629546)","70","DE11759"
"DE0KVOG","Düsseldorf Vogelsang","POINT(6.799044 51.262645)","80","DE12540"
"DE0BSTN","Strausberg Nord","POINT(13.909121 52.590932)","10","DE20038"
"DEEDDPB","Dortmund-Dorstfeld              (S-Bahn)","POINT(7.420466 51.509987)","10","DE12373"
"DE0KDGR","Düsseldorf-Grafenberg","POINT(6.818865 51.228792)","120","DE12561"
"DE0DWAB","Warmbad","POINT(13.064063 50.668529)","70","DE20791"
"DE0HOLW","Oldenburg-Wechloy","POINT(8.178752 53.151689)","70","DE18122"
"DE0BBIG","Bad Belzig","POINT(12.595075 52.136059)","10","DE10400"
"DE0LWPW","Lutherstadt Wittenberg-Piesteritz Werkbf","POINT(12.577028 51.874171)","10","DE16633"
"DE0LWUZ","Wusterwitz","POINT(12.374991 52.385099)","10","DE21410"
"DE0HMEL","Melle","POINT(8.343344 52.209375)","10","DE16950"
"DE0DCKI","Chemnitz Kinderwaldstätte","POINT(12.953767 50.884413)","70","DE11926"
"DE0FAST","Altenstadt (Hess)","POINT(8.944155 50.283329)","10","DE10183"
"DE0EELB","Ehlenbruch","POINT(8.74126 51.981276)","70","DE12722"
"DE0FECH","Nidderau-Eichen","POINT(8.917017 50.255533)","70","DE17673"
"DE0FKWO","Klein-Winternheim-Ober-Olm","POINT(8.207128 49.939764)","70","DE15604"
"DE0MSGB","Saulgrub","POINT(11.025839 47.666164)","70","DE19278"
"DE0MWKR","München-Westkreuz","POINT(11.443832 48.149044)","10","DE17326"
"DE0AECH","Echem","POINT(10.537152 53.337016)","70","DE12671"
"DE0MHMK","Markt Heimenkirch","POINT(9.901976 47.628983)","70","DE16820"
"DE0HNPL","Neudorf-Platendorf","POINT(10.607518 52.548767)","70","DE17501"
"DE0KBBN","Bonn-Bad Godesberg Nord","POINT(7.141827 50.695238)","10","DE11469"
"DE0HESD","Eschede","POINT(10.231232 52.74151)","10","DE13008"
"DE0LLES","Leipzig Essener Straße","POINT(12.397257 51.375714)","10","DE16210"
"DE0LMCZ","Mücheln-Stadt","POINT(11.813716 51.303879)","70","DE17155"
"DE0FSLM","Vöhl Schmittlotheim","POINT(8.89963 51.156584)","70","DE19404"
"DE0HLMG","Helmstedt DB-Grenze","POINT(11.000148 52.218188)","120","DE14747"
"DE0EGVG","Gevelsberg-Vogelsang DB-Grenze","POINT(7.407267 51.339689)","120","DE13735"
"DE0MGRZ","Gröbenzell","POINT(11.374329 48.19483)","70","DE13977"
"DE0MVAD","Vachendorf","POINT(12.322005 47.826895)","70","DE20549"
"DE0KPFF","Paffendorf","POINT(6.607016 50.961689)","70","DE18245"
"DE0DRTH","Reuth (b Plauen/Vogtl)","POINT(11.955197 50.476145)","10","DE18812"
"DE0FROH","Rönshausen","POINT(9.743693 50.478377)","70","DE18990"
"DEEDDPB","Dortmund-Dorstfeld              (S-Bahn)","POINT(7.420466 51.509987)","10","DE12373"
"DE0BWUE","Wünsdorf-Waldstadt","POINT(13.468007 52.16554)","10","DE21334"
"DE0MMAH","Mindelaltheim","POINT(10.407967 48.45598)","70","DE17054"
"DE0NBNB","Burgsinn Bbf","POINT(9.660607 50.123617)","10","DE11859"
"DE0FLAU","Lauterbach (Hess) Nord","POINT(9.407699 50.643618)","10","DE16149"
"DE0FSLN","Schwalbach a Ts (Limes) Nord","POINT(8.534666 50.159837)","70","DE19534"
"DE0ENIR","Velbert-Nierenhof","POINT(7.134349 51.372237)","70","DE17778"
"DE0LKTU","Kötzschau","POINT(12.123851 51.304557)","70","DE15852"
"DE0BHBF","Berlin Hauptbahnhof - Lehrter Bf  S-Bahn","POINT(13.369882 52.525274)","70","DE10872"
"DE0EWLS","Walsum","POINT(6.718707 51.534501)","10","DE20749"
"DE0HBHP","Bremerhaven-Speckenbüttel","POINT(8.591191 53.591746)","10","DE11675"
"DE0MGIB","Geisenbrunn","POINT(11.32466 48.109233)","70","DE13601"
"DE0AMLN","Mölln (Lauenburg)","POINT(10.683031 53.624466)","10","DE17105"
"DE0MGLG","Geiselhöring","POINT(12.39223 48.822415)","10","DE13600"
"DE0KWEH","Weißenthurm","POINT(7.450785 50.421329)","10","DE20935"
"DE0EDDP","Dortmund-Dorstfeld","POINT(7.428822 51.507924)","10","DE12372"
"DE0EDMB","Dortmund Möllerbrücke","POINT(7.452168 51.507083)","70","DE12350"
"DE0LPZS","Premnitz Zentrum","POINT(12.343386 52.529051)","70","DE18507"
"DE0FHHN","Rodgau-Hainhausen","POINT(8.875792 50.038936)","70","DE18945"
"DEMLR W","München-Laim ICE WuA","POINT(11.505528 48.144942)","10","DE17287"
"DE0BGBW","Großbeeren West","POINT(13.271674 52.344293)","80","DE14036"
"DEBSN E","Senftenberg B 10","POINT(14.043044 51.547168)","10","DE19702"
"DE0FMHF","Espenau-Mönchehof","POINT(9.455912 51.390637)","10","DE13031"
"DE0NEBM","Ebermannstadt","POINT(11.186873 49.776798)","10","DE12648"
"DE0FMTR","Münster (Hessen)","POINT(8.853818 49.923705)","70","DE17335"
"DE0BHAH","Hähnichen","POINT(14.856683 51.364129)","10","DE14278"
"DE0BGAS","Berlin-Grünau                     S-Bahn","POINT(13.573097 52.413076)","10","DE11010"
"DE0FMOH","Raunheim Mönchhof","POINT(8.497701 50.029252)","80","DE18680"
"DE0HHTL","Hörstel","POINT(7.591737 52.295678)","70","DE15116"
"DE0ASTE","Stelle","POINT(10.113 53.385609)","10","DE19972"
"DEYEEDB","Bocholt Streckenwechsel 2263/2265","POINT(6.613268 51.825339)","110","DE11371"
"DE0DWBZ","Werdau Bogendreieck Zwickauer Spitze","POINT(12.383454 50.710793)","80","DE21000"
"DE0FGHO","Gensingen-Horrweiler","POINT(7.938226 49.898347)","70","DE13651"
"DE0AHWT","Hohenwestedt","POINT(9.653382 54.086729)","10","DE15031"
"DE0KKRL","Krefeld-Linn","POINT(6.629514 51.336787)","10","DE15876"
"DE0NDIE","Diebach","POINT(9.838431 50.128721)","70","DE12178"
"DE0DNDR","Niederau","POINT(13.560229 51.175434)","10","DE17687"
"DE0NEMN","Eckersmühlen","POINT(11.137612 49.215501)","70","DE12679"
"DE0FKLU","Groß-Umstadt-Klein Umstadt","POINT(8.938582 49.894328)","70","DE14115"
"DE0FSTM","Glauburg-Stockheim","POINT(9.0101 50.32707)","10","DE13785"
"DE0EDRZ","Dortmund-Rahm Üst","POINT(7.40048 51.527969)","120","DE12411"
"DE0LSBF","Schönebeck-Felgeleben","POINT(11.757394 52.000407)","70","DE19449"
"DEFEGWS","Eschwege-Stegmühle","POINT(9.992953 51.186154)","80","DE13021"
"DE0KKGU","Köln Gummersbacher Straße","POINT(6.993394 50.937178)","80","DE15702"
"DE0BBRS","Brenitz-Sonnewalde","POINT(13.596096 51.7011)","10","DE11681"
"DE0MMST","Münchsmünster","POINT(11.687488 48.758366)","10","DE17329"
"DE0LTRB","Trebitz (b Könnern)","POINT(11.763117 51.705054)","70","DE20322"
"DE0BTPI","Groß Köris","POINT(13.650421 52.159968)","70","DE14014"
"DE0KSEC","Sechtem","POINT(6.957719 50.795397)","10","DE19629"
"DE0HHTA","Himmelsthür                       (Abzw)","POINT(9.885617 52.159863)","80","DE14910"
"DE0HDMK","Dorfmark","POINT(9.771273 52.899145)","10","DE12308"
"DE0EMRW","Mülheim (Ruhr) West","POINT(6.871499 51.43952)","70","DE17193"
"DE0NHIL","Hiltersdorf","POINT(11.926985 49.425993)","10","DE14905"
"DE0MSHU","Schwabhausen Nord","POINT(11.383916 48.311968)","120","DE19521"
"DE0NBHF","Böhmhof","POINT(13.110891 49.052125)","70","DE11439"
"DE0MMTN","Möttingen","POINT(10.597851 48.806813)","10","DE17152"
"DE0EBRO","Ostbevern","POINT(7.809167 52.070004)","10","DE18165"
"DEBBIKO","Biesdorfer Kreuz Ost","POINT(13.553246 52.513157)","80","DE11242"
"DE0ESDB","Sandebeck","POINT(8.987067 51.818336)","70","DE19240"
"DE0FWIN","Nidderau-Windecken","POINT(8.875647 50.225006)","70","DE17674"
"DE0LELT","Elster (Elbe)","POINT(12.827286 51.83246)","10","DE12842"
"DE0KEIL","Eilendorf","POINT(6.154564 50.78558)","70","DE12769"
"DE0HBEM","Belm","POINT(8.135704 52.314548)","10","DE10759"
"DE0EBHS","Borgholzhausen","POINT(8.266965 52.085056)","70","DE11490"
"DE0FMGN","Mainz-Gustavsburg Hafen","POINT(8.306334 49.993713)","10","DE16712"
"DE95249","Bremen Hbf, 11W601","POINT(8.793441 53.083901)","120",
"DE97074","Gießen, W 44","POINT(8.660027 50.577634)","120",
"DE97633","StrUeb5100_6311","POINT(11.050902 50.141545)","120",
"DE97670","Aschaffenburg Hbf, W 602","POINT(9.180919 49.990508)","120",
"DE95658","Hamm (Westf) Rbf, W 703","POINT(7.807165 51.676779)","120",
"DE98195","Berlin-Hohenschönhausen, W 102","POINT(13.515003 52.56407)","120",
"DE97653","StrUeb5121_6311","POINT(10.957842 50.259708)","120",
"DE95037","Neumünster, W 12","POINT(9.979063 54.074229)","120",
"DE95585","Neuekrug-Hahausen, W 310","POINT(10.210666 51.933409)","120",
"DE96460","Hagen-Vorhalle, W 522","POINT(7.444001 51.389324)","120",
"DE97223","Haltingen","POINT(7.61101 47.613615)","120",
"DE95308","Nordstemmen, W 58","POINT(9.785244 52.164851)","120",
"DE97860","StrUeb5519_5529","POINT(11.44858 48.153439)","120",
"DE96941","Wolfgang (Kr Hanau), W 632","POINT(8.966918 50.12716)","120",
"DE95758","StrUeb2164_2291","POINT(7.019314 51.451757)","120",
"DE95047","StrUeb2600_2611","POINT(6.884306 50.948086)","120",
"DE98234","StrUeb6081_6088","POINT(13.385822 52.548325)","120",
"DE97757","Memmingen, W 14","POINT(10.186674 47.981702)","120",
"DE97712","Neuoffingen, W 47","POINT(10.33837 48.479656)","120",
"DE96995","Frankfurt-Höchst, W 354","POINT(8.516394 50.092805)","120",
"DE97146","Kassel Rbf, Stw Krf, W 90","POINT(9.469925 51.331852)","120",
"DE96039","Düsseldorf-Unterrath, W 761","POINT(6.787668 51.284235)","120",
"DE95285","StrUeb6252_6253","POINT(13.525165 51.296036)","120",
"DE97496","Fellbach, W 440","POINT(9.272103 48.820654)","120",
"DE97850","StrUeb5510_5560","POINT(11.685327 48.121031)","120",
"DE97242","Mannheim-Käfertal, W 10","POINT(8.508 49.494209)","120",
"DE95142","Hamburg Hbf, W 406","POINT(10.005115 53.554605)","120",
"DE97162","Mannheim Hbf, W 315","POINT(8.487673 49.470384)","120",
"DE98773","Gotha, W 1603","POINT(10.72536 50.938244)","120",
"DE95118","Hmb Diebsteich, W 781","POINT(9.934447 53.567939)","120",
"DE97323","StrUeb4200_4201","POINT(8.493143 49.005814)","120",
"DE98834","Peißen, W 5","POINT(12.05872 51.500772)","120",
"DE95274","Hesepe, W 101","POINT(7.967674 52.444108)","120",
"DE97487","StrUeb4710_4751","POINT(9.523409 48.806276)","120",
"DE96370","Dillenburg, W 82","POINT(8.295548 50.729265)","120",
"DE97861","StrUeb5520_5543","POINT(11.453839 48.152291)","120",
"DE98789","StrUeb6322_6949","POINT(12.209958 54.116113)","120",
"DE95411","Lehrte, W 715","POINT(9.982616 52.373143)","120",
"DE98231","Biesdorfer Kreuz Nord, 28W 83","POINT(13.536462 52.526597)","120",
"DE95500","Soest, W 9","POINT(8.112919 51.576339)","120",
"DE96203","StrUeb2585_2631","POINT(6.786138 50.65644)","120",
"DE97097","Friedberg (Hess), W 9","POINT(8.759137 50.336018)","120",
"DE97872","München Nord Rbf Forstweg, W 110","POINT(11.469207 48.203791)","120",
"DE97100","Friedberg (Hess), W 112","POINT(8.767241 50.327741)","120",
"DE97881","StrUeb5540_5541","POINT(11.443023 48.148229)","120",
"DE97965","Rosenheim, W 211","POINT(12.123603 47.848517)","120",
"DE95032","StrUeb5540_5543","POINT(11.466496 48.148507)","120",
"DE95458","StrUeb2014_2931","POINT(7.639458 51.978854)","120",
"DE95996","StrUeb2326_2650","POINT(6.779699 51.434868)","120",
"DE96003","Trompet, W 20","POINT(6.665519 51.407315)","120",
"DE98740","StrUeb6298_6340","POINT(10.900623 50.910451)","120",
"DE95731","Oker, W 69","POINT(10.472831 51.907902)","120",
"DE98749","Artern, W 394","POINT(11.308802 51.361818)","120",
"DE95069","Strasburg (Uckerm), W 48","POINT(13.731395 53.515177)","120",
"DE99115","StrUeb6768_6773","POINT(14.173913 53.947599)","120",
"DE95883","Gladbeck West, 50W31","POINT(6.978799 51.577643)","120",
"DE97619","Neuenmarkt-Wirsberg, W 115","POINT(11.586538 50.090437)","120",
"DE97696","StrUeb5300_5304","POINT(10.882909 48.368694)","120",
"DE96524","Hamm (Westf) Pbf, W 936","POINT(7.806962 51.681943)","120",
"DE97303","Steinsfurt, W 1","POINT(8.905398 49.238366)","120",
"DE98946","Leipzig-Wahren Westkopf, W 1","POINT(12.280845 51.394303)","120",
"DETSFEA","Stuttgart Feuerbach Awanst     (Planung)","POINT(9.168464 48.816685)","120",
"DE97804","München-Feldmoching, W 34","POINT(11.541642 48.218996)","120",
"DE98530","Elsterwerda-Biehla, W 16","POINT(13.522091 51.472617)","120",
"DE95597","Uelzen, W 152","POINT(10.550117 52.967006)","120",
"DE97248","Schwetzingen, W 193/182","POINT(8.580094 49.376127)","120",
"DE97183","Karlsruhe-Durlach, W 51","POINT(8.455993 48.999826)","120",
"DE96950","Blankenheim, W 101","POINT(9.778105 50.935397)","120",
"DE97177","Bruchsal, W 40","POINT(8.59129 49.127223)","120",
"DE95415","StrUeb1732_1733","POINT(9.773307 52.349396)","120",
"DE96683","StrUeb3240_3243","POINT(7.065064 49.355082)","120",
"DE95348","Herford, W 167","POINT(8.6597 52.115448)","120",
"DE98466","Berlin-Grünau, 39W105","POINT(13.575296 52.411249)","120",
"DE98660","Coswig (bei Dresden) Stw 1, W 223","POINT(13.569713 51.136385)","120",
"DE95609","Mecklenbeck, 99W713","POINT(7.576068 51.92332)","120",
"DE95371","StrUeb5365_5444","POINT(10.901926 47.810691)","120",
"DE97326","Mühlacker, W 2","POINT(8.857267 48.955693)","120",
"DE96616","Türkismühle, W 9","POINT(7.120353 49.583459)","120",
"DE95984","StrUeb2324_2690","POINT(7.055298 50.89795)","120",
"DE96976","StrUeb3601_4000","POINT(8.633664 49.414943)","120",
"DE97510","Ludwigsburg, W 19","POINT(9.186785 48.890759)","120",
"DE95247","Bremen Rbf, W 17005","POINT(8.751821 53.132795)","120",
"DE97000","StrUeb3610_3710","POINT(8.106639 50.394004)","120",
"DE98850","Halle (Saale) Gbf Nord, W 30","POINT(12.010637 51.497086)","120",
"DE95243","StrUeb1720_1775","POINT(9.973299 52.377896)","120",
"DE97439","Memmingen, W 13","POINT(10.186657 47.981324)","120",
"DE97822","München-Karlsfeld, W 110","POINT(11.456738 48.219275)","120",
"DE96289","Bingen (Rhein) Hbf, W 166","POINT(7.889958 49.968698)","120",
"DE98787","StrUeb6322_6778","POINT(12.811599 54.279423)","120",
"DE96706","Wemmetsweiler, W 70","POINT(7.068779 49.366987)","120",
"DE95353","Hannover-Hainholz, W 806","POINT(9.700728 52.39736)","120",
"DE95873","Traunstein, W 66","POINT(12.641794 47.872987)","120",
"DE98111","StrUeb6002_6500","POINT(13.472562 52.618027)","120",
"DE95934","StrUeb2304_2331","POINT(6.802922 51.468862)","120",
"DE95545","StrUeb4542_4700_2","POINT(9.988066 48.407115)","120",
"DE98642","Dresden-Neustadt, 20W707","POINT(13.736849 51.06371)","120",
"DE98190","Ludwigsfelde, 25W46","POINT(13.267175 52.297675)","120",
"DE96366","Dutenhofen (Kr Wetzlar), W 13","POINT(8.604146 50.563984)","120",
"DE97168","Neu-Edingen/Mhm-Fr.feld, W 907","POINT(8.565264 49.440826)","120",
"DE97800","StrUeb5500_5557","POINT(11.656389 48.318913)","120",
"DE98983","StrUeb6403_6854","POINT(11.810283 51.9189)","120",
"DE95599","Wieren, 36W11","POINT(10.650851 52.892965)","120",
"DE96304","StrUeb2631_3144","POINT(6.685365 49.80592)","120",
"DE97752","StrUeb5331_5902","POINT(10.294794 49.250619)","120",
"DE95487","StrUeb2630_2642","POINT(6.934726 50.928905)","120",
"DE95640","Dortmund Signal Iduna Park, W205","POINT(7.460893 51.491109)","120",
"DE97655","Sonneberg (Thür) Hbf, W 59","POINT(11.175869 50.354198)","120",
"DE96870","Mannheim Hbf, W 2","POINT(8.457975 49.481596)","120",
"DE96842","W 136","POINT(8.373999 49.985429)","120",
"DE96727","Ludwigshafen (Rhein) Hbf, W 12","POINT(8.443275 49.47649)","120",
"DE98690","StrUeb6258_6264","POINT(12.468569 50.713034)","120",
"DE96560","Herford, W 18","POINT(8.668055 52.127878)","120",
"DE97475","StrUeb4700_5400_1","POINT(10.00907 48.39562)","120",
"DE98618","Sebnitz (Sachs), W 19","POINT(14.269467 50.975334)","120",
"DE96644","StrUeb3220_3230","POINT(6.949486 49.243556)","120",
"DE98312","Wustermark, 4W07","POINT(12.960994 52.550418)","120",
