"solId","startUopid","endUopid","length"
"8410eec9e3618fcef62b1a68398160a13ecb37c2","DE00FRH","DE97005",2500.0
"84174a63e4703cbe5ef36bfd8b8d2d5dee5c8be8","DE0NMXH","DE0NKDF",8900.0
"8424030e89572082900ba25923e93cad0efdc0fe","DE0KLID","DE00KWV",3100.0
"842a2ac544f16486d214714d9eb6b7a78341ea9c","DE0NPRE","DE0NEBM",2500.0
"842dc37a2db3a7a58e6ba380756b43be09b01837","DE0SPDR","DE00SBG",5100.0
"84388f1188158aae63ba24b60f52ee4964485ee4","DE0TUDT","DE0TEIN",2400.0
"8447e06b1f3f7e37626c3e073e0dadd62a47509f","DE0MDAG","DE0MFDB",7600.0
"8448efee4d7ca2d5a944ed89525c6912f6fb62ee","DE97111","DE97116",1400.0
"844b69c585fe9f09df1994c78e2d1d98a57b6fae","DE96392","DE96399",2000.0
"8453819ae4710f1d93d5977bb163ff9ddfa5c610","DE0MHFG","DE0MRST",9000.0
"8463620482b311159b0da7aba337717fae50b5f6","DE00FLI","DE00FLF",3400.0
"846fea84a75a7844567bd17c96fb7d1d0f5d799c","DE97754","DE0MGLH",3200.0
"847ebbecdf30180163de374e5b8b33eacbff99fd","DE96560","DE0EHFD",1000.0
"849112d979d283324e6d8fcf7a1ed4251775a84b","DE0RDOM","DE97358",900.0
"84b9af929c24a5babb2ad5ad9812bf3cf707fb99","DE96089","DE96086",3800.0
"84bba058a702b7d8e97fb9846eac363624ec1169","DE97830","DE000MP",500.0
"84c087cb601e105dd0073ac83820eabba8e5a831","DE96943","DE96940",2300.0
"84cd84167d227dc1f55c60a605f8bc53ba9756e9","DE96178","DE95607",1000.0
"84d2d4836a5de85332770bb268e214dcfe9a1592","DE0SOTW","DE96632",3600.0
"84d81b69b60a58e1ec9ea01018b1e45f94cf750a","DE00NHG","DE0NHGO",1500.0
"84e0c1895dce3ce9ace8d1cc5dc9521d5cca709c","DE0EWAZ","DE95840",1900.0
"84e490292bfc5a79cb75598cf943c60e7d7a189d","DE0MPBN","DE0MPBG",2400.0
"84eef58f6a2f5745151322b857ad3f2041ebde93","DE0KBOP","DE0KSAL",4900.0
"84f568e6a69f08e8ec200ab888a92be06a6a1594","DE00FTW","DE0FKOB",12200.0
"8503e51a3da9abebd8106c8290f495f7b1956690","DE96400","DE96271",100.0
"850edef40edfd42f0cdebb2fd33f8d6190980dea","DE00FFH","DE00FHM",6500.0
"851030799f5a6f23055832c45313b1d647269510","DE00FGM","DE95171",600.0
"85144c712004163682477b0466a937c696a76c55","DE0RFTS","DE00RFT",1400.0
"853df26aae986e8642bf5a80c8059f11107a3fb3","DE00MLB","DE0MAGB",5500.0
"8544a5a966ac652c8b3806ab27b2c4bd4b8a8847","DE0TWER","DE97440",4100.0
"854af5f3d9b7516b7ee2b97f50f5f396c0fcbaab","DE0RBBL","DE0RBUE",4300.0
"8555a07bdb7e73732e65d159ce1955fc538d4b7c","DE00RAL","DE0RDRN",3200.0
"85570adfaf6a5510cf385c5306609b1c640afcfa","DE00KJU","DE0KLIS",3900.0
"85671b9822cdb6209a18673ec42f57fff415ef5d","DE0RBLB","DE0RNID",2200.0
"857152b364a75220a7e19c5d31b40b78da76a7d2","DE0RLBP","DE96724",6400.0
"857727121c763074cb8645bea5609bfcc07457e9","DE97119","DE0FSTZ",11500.0
"8577b5735b237dc532e5f5a1b7c7cdda34af58fb","DE0HBKL","DE0HBKH",100.0
"85795760ef0bcdb70b4118c171cdaa046b9564c2","DE00FAR","DE0FMGH",2600.0
"8589cf9913e811828516bb39d84c63ea24d18c72","DE0HIHV","DE95307",7600.0
"8591f3dd40b70424ab88cd5ffa6770273174bff1","DE0MRFD","DE0MNBD",6200.0
"859645995c32bce1a8c78a699e3810a240e57bac","DE0TWSN","DE0TOBZ",2200.0
"859aaae38ad8f074961c558c15c5580495a6cd5e","DE0THOF","DE97489",2900.0
"85b6948108e0cd3ca6fd885401bef9bf477ac107","DE97219","DE0RLAU",1100.0
"85bfb7ea1fae9caed8262bc8a1b850e4dc4e6226","DE95032","DE000MP",400.0
"85c178324d280bdbace1d37c7ec9f419a2cef3bc","DE00MHT","DE0MHAB",800.0
"85c9250246ec0ebae97b6308ea03883947dea5d3","DE0SEGO","DE96584",800.0
"85d38fa9cd5b4a8e32b254a35bb9ebde1caf33d7","DE00KDR","DE95968",4500.0
"85d88082777cf5c8ee1f79de9f2c6b4a3d42e2a8","DE0KLET","DE00KNE",6300.0
"85e091a8d72d5c185cb2dabd32632d9ed421fa4a","DE96174","EU00007",4500.0
"85e35adde1e36ef000013d88af343bd4a7b157ad","DE0RZUN","DE0RHFF",3300.0
"85fd911b3b76d511f83e6080e04c0212cd946e79","DE97477","DE97495",1400.0
"860454253ec42fbc10d2cf40cf4bc430ea67932a","DE0MJBS","DE0MBOD",3600.0
"8605be858e14f861c84f1d938a39ba3f9ad8bcb6","DE96799","DE0RSAI",4900.0
"860a3349b7ded85c1b9f1acb38f97a85b3a62629","DE0NHGN","DE0NWBZ",1700.0
"8613a93c19eddb08cf4e90197a110fc961ed2749","DE0HDRB","DE0HBNF",6800.0
"861af8f3c5e526e8693aaaf860deae8de06423f3","DEUE%20%20O","DEUE%20%20F",700.0
"861bdf2a49165872da78acb8da32646f94021057","DE0EHCK","DE96073",200.0
"861d6f0c823c294af22658626492fdcdf5c23782","DE97805","DE0MNFR",600.0
"8628691dc0236e879b970a01513285ebffb1e20e","DE00NUL","DE0NWBF",19100.0
"8629c3f446aa22f2f22ca8ab0d82eeac018c5ab4","DE0ESMG","DE96497",1800.0
"862c34a3bc81f93558a606d0b68c19dc1bccc774","DE0HDIP","DE0HDRB",7600.0
"862c5c5151c5cb2e139b50ba8fd83f5ddd60b907","DE0KROS","DE00KAU",4600.0
"862f5254a9c8f445e9b20134818ac63178af4bee","DE0NLUH","DE00NAM",3200.0
"86499dc0a457897bc6d031267fd8235cfacb6aab","DE0RLBO","DE00RAL",5400.0
"86588765ffa8646f3329d369558667c35c4cf8fc","DE00NDM","DE00NIP",3700.0
"86644017e9765c30addcc9d21e51d308b210c386","DE00NOE","DE0NGLW",1400.0
"86678d19b2a3b6097a6809dbe30f45a02570d4a6","DE00FLE","DE00FWH",3300.0
"867ca01cc79d38c46625e5e276944ab07d189d9a","DE97217","DE00RRZ",300.0
"867ddf3cbe3f9b5363bc3d70c27e7d2d4f597da2","DE00TWI","DE00TNL",3100.0
"8683190771069263b3145ab75815a28496f54b1a","DE95976","DE0KSTA",4700.0
"8689d7692307671498998ac621f522d055be1097","DE00RBR","DE95589",3000.0
"868ba2a17f63f857dd20969e804351b0d91cd424","DE00NPS","DE97616",300.0
"8692f30d55cfe10d290072ef0dee2ebff5a05383","DE0RUDM","DE0RSLM",5800.0
"86960051d9a53112c8f9c8a3755d0e3e8028c820","DE97299","DE0RMOW",1700.0
"869ca6b8de1fcd5be9cd5190e68b59800aab6fc2","DE00MLB","DE00MMB",7100.0
"86ae004651aa0ff4571c27214f95a1c9a7fefc4f","DE00FVI","DE0FFRG",4900.0
"86c7385752be10a7ebb79986fa9763df63493c93","DE00KKM","DE96395",700.0
"86c86b64646c199b87a1f3ed678968728d78bf8a","DE0FBOD","DE0FNAC",2600.0
"86dc013c5d4f23127294ff0eaddf8d8fd2114e92","DE97965","DE0MARS",2000.0
"86ebe286776aff518e70d34c72df6a9fc9d2daf6","DE0RHKM","DE0RSIG",4300.0
"86fabb5623239f5053111db72357c2801ef2b720","DE96762","DE00RSD",400.0
"86fdd8cfb4801163002bb6a3d91cf44ee4a693d7","DE97303","DE00RSS",800.0
"8703b2cd1f0eaa27bee4cf87e258ad89861a3d17","DE0MFCH","DE97789",4900.0
"870d94075af2631d14891d22fde22f73b4b1460d","DE00TFI","DE0TGAW",5000.0
"871a35d05654ed0ecd049a9b8767b87e009b1d99","DE0FBFS","DE0FSTH",3600.0
"872187459e0763b6fa90d2e161f5185dccc6e23e","DE00EPK","DE0EHRI",1200.0
"87232eda7d106b0c71074f72c2535d54f26aaf7f","DE0STRW","DESKU%20O",6300.0
"87237119a40ae55bfb031a6f7ae4150f6ed9cb0e","DE0NMSM","DE00NPB",6000.0
"873280ad2a655bf97231b291642d41cc45eab080","DE0HBOM","DE0HDRO",6500.0
"873c4e4ea312a1082b06b30950bc3ee02a827d1e","DE97789","DE00MGP",400.0
"87402512da4bc0a34e8396498d7d2c25f7321a86","DE95670","DE95795",100.0
"87728974fc8ea6d3def1a9b5557a28775d016964","DE0FGHM","DE0FBBM",3200.0
"8774c135d2745e488591998236be3c7e0987afcd","DE96343","DE0EHRB",0.0
"877aba5bbc2587f0648d6da4da523f104d5a98e4","DE0NHOB","DE0NROE",3900.0
"8789ae24937265de2c526edaac4a021798aeefb2","DE0MPGO","DE00MPG",500.0
"8789e3a666cf6dfd3542ba4b95723c9c159246f4","DE0EWIK","DE0EDLH",4400.0
"879ece9651f286016ffefddc3330813bd48deb20","DE96308","DE96309",1100.0
"87a4a0ebf7b40f8a9b77ce5ebc9c5989f1db36cf","DE0EDUI","DE0EKAI",2400.0
"87a6b484e793b91019c8b1ac7f365bd5b0746cfd","DE97459","DE00TBG",2900.0
"87adc9795ed4c754243c5fda6cc6711ae4950024","DE97859","DE0MLEF",1300.0
"87af076ecdd303b141ae772df3c72de92904e690","DE0NKIR","DE0NPRE",3400.0
"87b069f4c66e9810a66c5fcd8cddc299a7f29de3","DE00SDF","DE0SKDL",5300.0
"87b2fb5d0ac9ee7bf1638a79d4dc24a7782047d5","DE00HLE","DE0HASD",4400.0
"87b4c0c846c7737b33981b53743845c0872c7e07","DE00MIN","DE95577",200.0
"87b8677c8fa6fca662ec60150cb896d587f1bd75","DE0EBRW","DE96170",400.0
"87c0a65dd62a72baeecf74d543a34fe816d8af93","DE00FVR","DE0FRUK",2800.0
"87c9d7f7d5ddef77caf4a876ee57148aa209e2e8","DE00RMF","DE97166",1500.0
"87cb4f54b236ccd19d2803b0c64884b6db1e5d98","DE0KMEE","DE0EDBG",6900.0
"87cecb206848e18ad50ed2eb16c0e9bd059f3c5c","DE00TAU","DE0TBWA",9500.0
"87d335ca7de7aa831ff5bc251cd08c23f35407c6","DE0FFMK","DE0FBMR",2900.0
"87d72c6b5bed8e5223a272955c5843903c665866","DE00RFB","DE00RAT",2000.0
"87d9dd4636054e20fa01db6c570de07e255ed462","DE0NWDG","DE0NARG",3500.0
"87dd43d4a687bc439347f3899af793d17dd9d80c","DE00TUL","DE00TOL",1500.0
"87e662c77804356086fe581d5c30f1c5c2ea110e","DE00RMZ","DE00RGN",4900.0
"87f0c0f4f29a7942cb3832a996be12eee7305966","DE0FGAL","DE96828",3100.0
"87f1dbc6b7227174721efa0caa00a14e987ff34d","DE000KN","DE0KERF",1800.0
"87f8c02e2dd186bd31706c37ef8e088a4b347167","DE0TGAM","DE00TBR",4800.0
"87fe7f0145bd8c476dacb2b75ea75b072415a2da","DE0EWIT","DE0EWIA",5200.0
"88041731cd354ae1282d68fcbb1c955bcadb152b","DE0EUNW","DE95657",2100.0
"880a22def1f4ef592caae9201ed13d98da593946","DE00RPB","DE0RRHH",3000.0
"88194d213f0c2e8c09e2853dbf52a08c3179fd0f","DE96167","DE95511",1500.0
"881b7c8be1bc30c92d929c3fbad1cc9935343ea9","DE96304","DE96623",300.0
"882d1648f9fd6930665cc9d5153b1ca8439799f7","DE0MSGD","DE0MHPF",1300.0
"8833bd7bf52d8866eb7f40539bfb27a8e69d6216","DE0RBNB","DE00ROW",3200.0
"88375ab932c5b85d67ae77978a83ad49f40be90d","DE00FMZ","DE96872",200.0
"883a8cade3c338fde2abf82437e8047606a54561","DE00RKR","DE97337",2200.0
"883d60204e851f72dc92efe845b560898ba0b681","DE0ECAS","DEECASP",1600.0
"884b811ff6814b002e97db083e795f48976ffc89","DE0RBDH","DE96794",100.0
"884cc9eedd5d871582d61a111bbe33387373618c","DE97646","DE0NBAU",3200.0
"884d77625ae17d1351c699a5351be0ce65429cfd","DE0KWEH","DE00KUR",4700.0
"885d8fa00c2d550a8f5bc3dca978a3f19554168d","DE97428","DE97429",1500.0
"885e25f3fb8e7aa2692b2b092c17174df6d47c25","DE0FDTH","DE96366",300.0
"886647ca145862ebd1ba40341c502e0278d5004a","DE0EHOP","DE0EMSN",3400.0
"8879f97fd285db429c88ee81e9dcfaf735acaf0b","DE96152","DE0ESRT",400.0
"888460816881eada9f783ebe0612be49be7aee4e","DE97717","DE000MA",400.0
"8889ff29ff89c12b59399c68d3d994994b5b6b5c","DE0HHIS","DE96562",4600.0
"8895355a70a76e9467a0b130a9ea14e92197011b","DE97724","DE97704",1600.0
"8895f6ade196e2b1f5df8bed03b0c66e05ba8e86","DE000MP","DE0MALS",3200.0
"889696d65af085daf64d55fa7c49ddd6dbf2eabe","DE0EDAT","DE0ELUS",14400.0
"889e1a54c3f41a9247c7879606fb1ff736f4c693","DE96312","DE96346",1400.0
"88b52dcfcd3728cf0afd486de5435cf75e8e06a0","DE95384","DE96823",1100.0
"88baf0a1823cbd7fe194bc198b940e3384897620","DE00RSP","DE0RBGP",3700.0
"88ca9d2b3ffdf4c506bc82e1ff716d7c5c213ae4","DE97881","DE95313",1900.0
"88cff5e4ba1d0999e8b534c5a2a6d82f5a814b1d","DE0KMEE","DE0EDBG",6900.0
"88d61dc22ffab7308638cc7a5feb4551ad9359a2","DE00TFE","DE97496",200.0
"88df3b47aa819a515b621bffdd522996737ed057","DE97801","DE0MNFN",3200.0
"88e04d0fc35f6ba5006e9ff31e896b632b377086","DE00TBS","DE95544",12000.0
"88e1dd519ded337fdbce2f71cd85b6bb57f274e4","DE0FGBM","DE0FSPR",3600.0
"88e9e36c369091e1db2352f7a1209cbf4eea04af","DE00TIT","DE0THDS",3300.0
"88fb93376a48b394155ced9ae500346abd74470f","DE96878","DE96826",1800.0
"890235559aa33f215ff62aa3e65b9a32de34dbeb","DE0NBUW","DE0NSTN",3300.0
"89044dd5ddd0d572f5241ed2bbc3fde081b99068","DE96451","DE0ELED",1600.0
"891657705236f29b6f4cc2c6e2073124719d96ae","DE0KKRL","DE0KKRX",2600.0
"89217d9f3b7ee54302a354644831f8bb89a0f1b8","DE0MKRB","DE0MKRS",1400.0
"89245176cc4dbd06ff6a5da340bf7e938ae97557","DE96097","DE00KRY",110.0
"892f0d84d872ea675bc7a41e1187766ea530319e","DE0EHID","DE0EHZW",6200.0
"892f567a184b5e2326a73c7bb2ec9a621a1b6ec2","DE95883","DE0EGBN",4800.0
"8932d63d876304f10c898c8b9ca26f7806fcba2c","DE00FWA","DE0FBIZ",3900.0
"893a96383e2d2205b964aef6b75ec14f66f1996b","DE97887","DE000ML",1100.0
"8943ef4b4687934c5ce045d72e40f432bad530a0","DE0EDWD","DE0EDBI",900.0
"894424546acc9a494c3d9dbbeb7b15ba6ac60fdf","DE0MWTI","DE0MLOI",7300.0
"89470dee534bfd433ad6cbf772ef7dfc66a76a0b","DE0SSWL","DE00SNK",4100.0
"89587fce1764915d6d61be9d06ecad976074f054","DE95809","DE0ECRA",1600.0
"8966543ec9b46e79dd5b1c830a761d193052eae8","DE97487","DE00TSF",300.0
"8966762715cf2711e24db1dced0ad0468ceeaede","DE0EDMS","DE0EDFW",1500.0
"8976487d12e3c1015900bfef64215515e5ccfe48","DE95904","DE95905",4400.0
"898381a388ab2d0418c8b42b381726e371d78db8","DE00RWE","DE0RBRK",4300.0
"899f6660807a01e739b5022c45c863a3d5faab13","DE00KEM","DE96051",1100.0
"89c1472dac7875ae3831597ff8b0a7726501bb6c","DE97829","DE97827",500.0
"89d2761a17890aca8a9f6df92bdf3031a4734d6d","DE0EFBU","DE0EKIR",2100.0
"89db5cf20eed2ee482bd90368ea41ce17c489f39","DE00SHO","DE96709",10300.0
"89de33df30f5b5921fcbfeed67b1a64aa24b57dd","DE96383","DE0KENL",11900.0
"89df18280a1529af86013261ff9490b043262c12","DE0KBLB","DE0KMES",3200.0
"89e000b9789fd2690965e69f5780f552406c4674","DE0RBGP","DE00RHN",1400.0
"89f01ad4f10ac44688c22932a852021223895ce1","DE0EHGS","DE96476",1700.0
"89f770d44494bb493397007ff7e9e64bec123f35","DE97903","DE0MBAL",1300.0
"89fb1544ea06169ea52a9e96b0e8c5fc7a497769","DE00TMO","DE0TNBA",4200.0
"8a06b7939a2ee8eea8bb49bc6297022768c1eb46","DE97086","DE000FL",3300.0
"8a0dc3de3e92e24e58f86191566480ba314a8b48","DE0UGBB","DE0LSBT",19200.0
"8a1945777b714776c2075e4d48f7c6bcbcb1b33f","DE0FGEL","DE96946",3100.0
"8a2ca28648cb46428fef3020a8e6ed6b7aea69c2","DE00FFU","DE96960",1500.0
"8a2cfd64dd141fdfd36dfa9b7e53febd8b00cd50","DE0MLDI","DE0NWLD",7600.0
"8a32ffd723ce00bcdf5b21d955b6d7faa60269e8","DE0FWEK","DE0FHHN",1500.0
"8a40aee23213cf7608179a63afd6f6dfb5f09a3c","DE00RHE","DE0RBGG",3000.0
"8a6ae0f512a34abaff2ae634b8837939a68f29a2","DE0NELF","DE00NEU",4600.0
"8a6f554dda6b82bd77b79a398b11e188eb3445a1","DE0NRTD","DE97644",8000.0
"8a859dc073dde37a452b94cd9b00ab8128c28315","DE00FFG","DE97010",300.0
"8a8611669bd457d7b28fed14c5ab3f1d2f012e46","DE0FMOS","DE97092",4700.0
"8a8d3dc040b2dd9ce676505ec76d4d0cf3a31615","DE00KKA","DE96265",1400.0
"8a97352ed1b589cc6cc501da8c4e86b0e0ebcae2","DE000MH","DE97849",600.0
"8a97a5c705fe30014e69b239c48ec80800dae14f","DE0KHOZ","DEKNOKB",2600.0
"8aa0ef3a254812008097851547a62c4b613c6d5a","DE0RBOA","DE96718",8200.0
"8aa372a613787eafb20a71c6321e131ce08fdc44","DE00FFW","DE97009",2600.0
"8ab207ce6d893ca19019f04c6eca212f489d09c2","DE0KHEZ","DE0KUBP",6700.0
"8ab3f9c053973cf8dc54a8a2e6a0ac7768edee8b","DE0EOVP","DE0EFRE",5200.0
"8ac1637e80c31d1ac46e4eb374300db12cd2486d","DE97403","DE97384",0.0
"8ac557e5ea7fd065bfb1dcb202739109bc011c05","DE96674","DE00SSH",600.0
"8ac669333ebfdd3111f8ec13914298453a3ebf86","DE96378","DE96379",500.0
"8ac862fc4b8018bfd2ad263d10f648ce2cd1a7e2","DE0FKES","DE0FKMP",5300.0
"8ad05c3af4a2ae060b3dd69948cf3c7e1322b442","DE97056","DE0FOBI",2500.0
"8ad538ead26294f1348b9970319c02caaa45ca6b","DE0MINU","DE00MGH",2200.0
"8ae981b93347d12d12b6ccafbe32e0d36b7949d7","DE00MGK","DE97853",5800.0
"8aedeaa0f646eb8a5815424ad01daeeedac3b598","DE0MDFN","DE0MSDG",6900.0
"8afb76611ad6d09c58b4007b07f3273f14a0f940","DE0MTUL","DE0MFOS",2500.0
"8b081757d410576edcaa5f835c18599f78554fd3","DE0TMUE","DE00THB",3300.0
"8b0a8282666f2d53066e3744dfc0ef169aa58f0a","DE0KKDZ","DE00KKM",3800.0
"8b0d2da73ed1cc46c1a383b2ba84300902d7c220","DE96815","DE95421",1000.0
"8b12fb51f32a8ab47ed014258dd8b7fc21d4905a","DE97521","DE0TSFE",1200.0
"8b12ff3f4dd69d65154c0274ebc787ca71b50a5e","DE97879","DE00MLW",1500.0
"8b1ddbb0072197d6064f431df59b53881ef8f8f9","DE0KDOA","DE96032",100.0
"8b1fd9fb0b5ea6dbe8b713951f1f25061b5a269e","DE0RRIN","DE0RITL",3700.0
"8b23eca1b46b3e4ee5ee50ea755ba03d5ef944b2","DE0KAHM","DE0KDEA",4900.0
"8b283a9ab4a156086d18786c4306547eb0972816","DE0EMAF","DE0EOBR",1300.0
"8b3bfb91c700f98b0ff28afafba0b217f9b2e129","DE00NUT","DE00NRO",3900.0
"8b3e37040ccbccc08982125cdecb290154abf4bb","DE00KPW","DE96356",4300.0
"8b4ef2e2cb7bffaed2e3560e9854f032d5a62fc8","DE00MNR","DE97981",200.0
"8b50455050e69556d05183c677cffadb7c3ba51b","DE97801","DE0MNFO",3000.0
"8b592fd6771a207bdbd93a5b69a4b26658752ca5","DE0FBDR","DE0FBGN",7000.0
"8b5a2b50328c77adfc5d2bbe21f29a5978155bc2","DE0NSWF","DE0NROT",3800.0
"8b6b25085d20ebd410635b1c4c845166dc499a61","DE0SDLS","DE96641",1100.0
"8b799bf7e013c18384198e48f2d1dd4b740f70d3","DE00EOB","DE95902",2500.0
"8b7ce741486c3dd18ebde7c80f98ba5450c6885d","DE0ENOB","DE0ESMG",3300.0
"8b7ef093d8eb592cb284a431354ec74abb71074d","DE00FMZ","DE00FMN",2600.0
"8b83ce1e3ecab8afb19fe4c574a7c1adc99b8099","DE00NSB","DE0NRCK",2100.0
"8b895fc3fa5142cba5b9ad11f01449eb3f14393b","DE0SKRS","DE0SFWB",4000.0
"8ba03c4fc4de4bf4cf122fc12c902ab481c759c1","DE00RVL","DE97361",600.0
"8bb806e7d01b63fcba6143a0933b4f8ebb8c3fbe","DE95897","DE0EOSD",2800.0
"8bc6d879ede198d55c10a0a6e2065bc00de39c67","DE96700","DE00SSH",1000.0
"8bc78af3ca776895c6945ad9908d4ca63f60fdbb","DE0MRMS","DE0MRMU",500.0
"8bcaf3058042b86b5e6522e16ddb4eade042f38b","DE00NMG","DE00NOT",4200.0
"8bd171a70b9f65eb184b2ae45457cb8412968f41","DE0FSHF","DE0FLBF",600.0
"8be8b0c096749fba5edcc0758de27c1b1dd9ba0e","DE95836","DE00RBR",300.0
"8bf8d09c7234200fc70dc98dcc885ca1dab3686e","DE96395","DE0KHOS",1200.0
"8bfab7426c00f8aed52996082caf29fbfb7b1695","DE00MPM","DE0MEIC",2000.0
"8bfd3cd46446e7d5675cd800ae0de17c47705195","DE0FOST","DE0FSHF",800.0
"8c009cb9e6ef22fb453b2aa7a546cdbfd798e971","DE00MFE","DE97928",3000.0
"8c0ce047073f787553150404b7538c7e883d91b9","DE97540","DE0TKAH",2900.0
"8c1a67070d89f8397ec780bd20dc9d94381d9550","DE00BGB","DE98107",1000.0
"8c34a5f2de7124f9d63c70f8944479233377e102","DE0EWAN","DE0EBAU",2600.0
"8c373aa709c64473eb2edf25a5132541423b32fe","DE0ENDV","DE0ESCF",4400.0
"8c37975123283c46bd85ef63b2b49b68da734649","DE97694","DE000NU",13100.0
"8c422e62aa6a79c9dc3ada5b91b5460dbf771ad2","DE0FOSN","DE0FZBR",3300.0
"8c4bd30ee34714efd0c27fa664ba57bb6a15d8e2","DE0MLDL","DE0MRDO",6800.0
"8c50079c51a97d22f19a31fcbe48cb07e5cb8c44","DE96620","DE0SBIW",1200.0
"8c627470046916f3aa51c8dcdc5d9b161f4aab5d","DE00EBZ","DE96362",200.0
"8c6a6929efadbf7062eaa265269ddcaf6303953f","DE0SENK","DE0SMUE",7100.0
"8c763bc6d542c514da08378d3d1be26672d75f86","DE0FHMM","DE0FHFG",5500.0
"8c7ebd212fa34a42b14a1347a3ec9b32501d7325","DE00TCW","DE00TBT",4500.0
"8c804c09cba189179070b268b51b4b4ae06d971f","DE0EHRI","DE96510",1400.0
"8c868f0f10b16607046af4970e7f0fedf94a11ad","DE95276","DENWHWU",1000.0
"8c8cd4fe4e1db7bb9de39b5f1fd00f0ab50dfdd2","DE00EHE","DE0EHRB",3600.0
"8c8e90b65b4a48f7e4b17526451687dde11b12fa","DE95307","DE95288",7600.0
"8c8f1a9bd4e566df5b6fe6f1cd480b9f29bc2524","DE0RRST","DE0RSTE",2000.0
"8c96be97c4339d6f9e98d934a5dba582fd0dd792","DE96744","DE0SPSN",200.0
"8ca4f79017b5ccc83b6aa2552b503bddf10af169","DE97420","DE000TU",300.0
"8cb59cb494e959b09c8b7e3a99236f4f4dc3ab7e","DE96253","DE96314",1100.0
"8cbbf3f7cbc81f7ca0348b0cde1766d4b20d4ea4","DE0RHIR","DE0RHIZ",7200.0
"8cc698de10a2e0928070ce7686566ef41a89f5fa","DE0FDIL","DE0FDST",2200.0
"8cc859b5d0cc9bacd64ada7c130699775214b0b5","DE97772","DE0MPBN",6500.0
"8ccb268d37d547d27d76b6ef98e07b909dd6fbcf","DE97493","DE0TSEB",1800.0
"8ccc7b57dcb610d5bd9f0f6c2cba2d218153723a","DE0RBDH","DE0RBDT",1900.0
"8cd0b5b751f4d9273ff3dc6c26c53e96c934ea1c","DE0TDSA","DE0TGRW",1700.0
"8cd0b6494717c7630b121206c19c5fdd7e39a2b9","DE00SAB","DE95629",3400.0
"8ce5ecad4221c4d2ab34b174bb608a5249b68182","DE00FVA","DE0FKWB",3800.0
"8cf1b13187ce20a419172e9aed6214c1c67f9bc5","DE000NV","DE0NRST",4600.0
"8cf3b98be9c23600070120c71c978d6c08f76f82","DE00SNE","DE00SBS",3500.0
"8cfd2ec3d3b8827fd31e90bc64716d17fcc6f91a","DE00NWR","DE00NVE",1800.0
"8cff5ca1b3ab15093ad5cf08a2652121529c5ee2","DE96623","DE00SEG",100.0
"8d00c2d5dd65f18feafd98790a3e4165395f6e52","DE96902","DE00FDN",0.0
"8d07d9f72e9495175590838ed15a0c4944109c3e","DE00SGN","DE0SILG",700.0
"8d0ef5bc9341bcb62049fc14b3a504b0b90bbc52","DE95594","DE00NWS",1000.0
"8d1b0b1a241013c3a7787a63c5a0579af8c0c012","DE00MTZ","DE00MWI",9400.0
"8d2a9c8e5ad410512b1c4460a4c147ef5a94428b","DE0MROS","DE00MSC",6900.0
"8d2b1702ca8488f9bca3184d66e70140d691d24f","DE97017","DE97019",200.0
"8d32a4cc4c7d292c4b1be1eb4cad21740489dbca","DE0NFTO","DE95461",1300.0
"8d355d629129ffcf95d393edc8bca7b738839a37","DE0STRS","DE96582",5000.0
"8d42c02dbffadb638a591ae3840dbb27e88da3aa","DE00FLR","DE0FHMM",6400.0
"8d43db0fece67beb0d322f0cedf7d58942d7a892","DE96697","DE96702",900.0
"8d45a8cbd93cdfd6608e0c0846e06ca8318c3b79","DE96300","DE95209",2400.0
"8d4eaa902fe6a59d64169804d404ec80508b01d1","DE00NWD","DE0NGUN",8500.0
"8d5700de76f1d045d28e8960ce991fa9361ffa54","DE00FNR","DE0FORA",3000.0
"8d6c427db5f0082692bebfcadf2aa3596c973169","DE000MM","DE97757",500.0
"8d76460801f2af5d18a7b3ff9796c1250c965e59","DE97174","DE95499",2700.0
"8d786f8b91d35b01fd2b8b89fd64a83cc08e0038","DE00NEN","DE0NBHM",5600.0
"8d7c2c0a06c1bcf91c3da271debae2329d8265e4","DE0TGRW","DE00TFS",3100.0
"8d7c48de4d1a7e02ccd62fb1ab33307f9fc533e9","DE96550","DE0EPDN",2100.0
"8d7d765c8c68dde3b9282e47c3e324ca9865a997","DE00SVO","DE0SKEN",2000.0
"8d86b0de04f354af39bc58b785003054dedd72a6","DE00HUS","DE0HVOP",6600.0
"8d8835eabb246922baef2dc302b89ec75e4a4f81","DE0MSGU","DE95371",2800.0
"8d8aa4fcf0640b7e25a937965e737466c5d3d4fd","DEECASP","DE0ECME",2800.0
"8d91e177f15236d18e86a338440c236136a3c395","DE97093","DE0FBEI",2400.0
"8d92480c1c586e316c6af6e0128056a7c0efc18f","DE97888","DE97884",3300.0
"8d97c971e0c7e92f1461c0af7b1f6e1e57f223a6","DE98034","DE00NJB",2900.0
"8da9d2ee86645be893d55cf4954d012819fb4aa8","DE0NPMH","DE00NHS",3100.0
"8dab88b0c486b1e559eb46acc4b3cafa15ae2be4","DE96755","DE96752",5500.0
"8db43e478ca305cd83e790e13690f58686739705","DE0FZBR","DE00FZB",1000.0
"8dc581f64626f0515d799133573153000ca62f60","DE0SKTS","DE00SLF",2800.0
"8dd7c44e93d8d3595c3af7027e0b12af7c208706","DE96361","DE00FSN",1900.0
